#1
double initialDate(1,6)   # Meteo initial date
2010 1 1 0 0 0

double ambient(8760,10) # TMY NREL NSRDB time DNI GHI DHI Tamb WindSpeed WindDir RH Preassure DewPoint
493200.0	0.00	0.00	0.00	293.05	2.30	95.00	0.63	100300.00	285.85
496800.0	0.00	0.00	0.00	292.75	2.70	87.00	0.64	100300.00	285.95
500400.0	0.00	0.00	0.00	293.25	3.30	84.00	0.62	100300.00	285.95
504000.0	307.00	83.00	45.00	295.45	3.70	79.00	0.54	100400.00	285.85
507600.0	606.00	284.00	86.00	298.85	3.20	68.00	0.44	100400.00	285.95
511200.0	749.00	506.00	115.00	301.65	2.40	56.00	0.38	100400.00	286.05
514800.0	830.00	714.00	137.00	302.65	2.00	51.00	0.35	100400.00	285.75
518400.0	914.00	894.00	131.00	305.35	1.50	24.00	0.30	100400.00	285.45
522000.0	940.00	1016.00	139.00	306.95	1.40	183.00	0.26	100300.00	284.95
525600.0	950.00	1076.00	145.00	308.15	1.30	344.00	0.23	100200.00	284.35
529200.0	946.00	1069.00	146.00	309.05	1.00	321.00	0.21	100200.00	283.75
532800.0	927.00	996.00	145.00	309.45	1.00	284.00	0.20	100100.00	283.15
536400.0	870.00	856.00	150.00	309.45	1.40	243.00	0.20	100000.00	282.65
540000.0	762.00	664.00	157.00	308.95	2.10	220.00	0.20	100000.00	282.35
543600.0	652.00	452.00	135.00	307.95	2.90	209.00	0.21	100000.00	282.25
547200.0	466.00	232.00	97.00	306.15	3.50	202.00	0.23	100100.00	282.25
550800.0	138.00	47.00	35.00	303.65	3.80	195.00	0.27	100100.00	282.35
554400.0	0.00	0.00	0.00	301.75	3.90	183.00	0.30	100200.00	282.55
558000.0	0.00	0.00	0.00	300.55	3.40	165.00	0.31	100300.00	282.05
561600.0	0.00	0.00	0.00	299.65	2.70	144.00	0.31	100300.00	281.05
565200.0	0.00	0.00	0.00	299.05	2.30	120.00	0.30	100200.00	280.35
568800.0	0.00	0.00	0.00	298.55	2.20	102.00	0.31	100200.00	280.35
572400.0	0.00	0.00	0.00	298.15	2.30	92.00	0.33	100100.00	280.65
576000.0	0.00	0.00	0.00	297.95	2.50	87.00	0.34	100100.00	280.95
579600.0	0.00	0.00	0.00	297.65	2.80	85.00	0.34	100100.00	281.05
583200.0	0.00	0.00	0.00	297.35	3.20	87.00	0.35	100200.00	280.95
586800.0	0.00	0.00	0.00	297.75	3.70	91.00	0.33	100300.00	280.65
590400.0	187.00	72.00	49.00	299.65	4.40	92.00	0.29	100300.00	280.15
594000.0	477.00	266.00	111.00	303.15	4.60	87.00	0.23	100400.00	279.75
597600.0	648.00	484.00	147.00	306.55	4.20	78.00	0.23	100400.00	282.45
601200.0	752.00	693.00	172.00	307.75	3.90	75.00	0.23	100400.00	283.65
604800.0	744.00	848.00	228.00	310.25	2.90	66.00	0.20	100300.00	283.85
608400.0	779.00	968.00	242.00	311.65	2.40	59.00	0.19	100200.00	283.65
612000.0	791.00	1026.00	251.00	312.75	2.00	54.00	0.17	100200.00	283.45
615600.0	787.00	1019.00	251.00	313.45	1.60	54.00	0.16	100100.00	283.15
619200.0	761.00	946.00	247.00	313.75	1.40	61.00	0.16	100000.00	282.85
622800.0	687.00	807.00	249.00	313.65	1.30	74.00	0.15	99900.00	282.55
626400.0	560.00	619.00	246.00	313.05	1.50	88.00	0.16	99900.00	282.35
630000.0	446.00	414.00	197.00	312.05	1.90	95.00	0.16	99900.00	282.25
633600.0	278.00	205.00	125.00	309.95	1.70	97.00	0.18	100000.00	282.15
637200.0	64.00	34.00	28.00	307.35	1.70	96.00	0.21	100000.00	282.05
640800.0	0.00	0.00	0.00	305.85	2.80	91.00	0.22	100100.00	281.65
644400.0	0.00	0.00	0.00	304.95	4.10	85.00	0.22	100100.00	280.65
648000.0	0.00	0.00	0.00	304.05	4.70	83.00	0.21	100100.00	279.25
651600.0	0.00	0.00	0.00	303.25	5.00	81.00	0.20	100100.00	277.75
655200.0	0.00	0.00	0.00	302.55	5.00	80.00	0.19	100100.00	276.45
658800.0	0.00	0.00	0.00	301.85	4.80	79.00	0.18	100000.00	275.35
662400.0	0.00	0.00	0.00	301.15	4.70	79.00	0.18	100000.00	274.45
666000.0	0.00	0.00	0.00	300.75	4.60	78.00	0.17	100000.00	273.75
669600.0	0.00	0.00	0.00	300.35	4.60	78.00	0.17	100100.00	273.25
673200.0	0.00	0.00	0.00	300.65	4.90	77.00	0.16	100100.00	272.85
676800.0	143.00	64.00	47.00	302.35	5.30	74.00	0.14	100100.00	272.55
680400.0	412.00	256.00	123.00	305.85	5.40	65.00	0.12	100100.00	272.45
684000.0	592.00	475.00	169.00	309.95	5.10	47.00	0.11	100100.00	275.25
687600.0	704.00	683.00	196.00	311.65	5.00	37.00	0.13	100100.00	278.75
691200.0	734.00	847.00	236.00	314.55	5.00	186.00	0.12	100000.00	279.75
694800.0	778.00	969.00	245.00	315.85	5.40	351.00	0.12	99900.00	280.05
698400.0	816.00	1035.00	236.00	316.85	5.80	343.00	0.11	99800.00	280.35
702000.0	824.00	1032.00	229.00	317.55	5.90	338.00	0.11	99700.00	280.55
705600.0	820.00	964.00	211.00	317.85	5.90	334.00	0.11	99600.00	280.65
709200.0	576.00	761.00	293.00	317.65	5.80	331.00	0.11	99500.00	280.55
712800.0	345.00	524.00	294.00	316.95	5.60	327.00	0.11	99500.00	280.35
716400.0	397.00	378.00	185.00	315.65	5.10	323.00	0.12	99500.00	280.15
720000.0	340.00	216.00	118.00	313.25	3.50	317.00	0.13	99500.00	279.95
723600.0	66.00	38.00	32.00	310.35	2.00	309.00	0.15	99600.00	279.85
727200.0	0.00	0.00	0.00	308.55	1.70	292.00	0.17	99600.00	279.65
730800.0	0.00	0.00	0.00	307.15	3.00	249.00	0.18	99700.00	279.75
734400.0	0.00	0.00	0.00	304.65	5.40	202.00	0.25	99700.00	282.15
738000.0	0.00	0.00	0.00	301.75	6.60	183.00	0.38	99800.00	285.95
741600.0	0.00	0.00	0.00	300.15	6.50	177.00	0.44	99800.00	287.05
745200.0	0.00	0.00	0.00	299.45	6.10	177.00	0.46	99800.00	286.95
748800.0	0.00	0.00	0.00	298.95	5.70	178.00	0.47	99700.00	286.85
752400.0	0.00	0.00	0.00	298.55	5.30	179.00	0.49	99700.00	287.05
756000.0	0.00	0.00	0.00	298.25	4.80	180.00	0.51	99800.00	287.65
759600.0	0.00	0.00	0.00	298.35	4.50	182.00	0.54	99800.00	288.35
